"seed1" "seed2"
97720.2398702502 3835.24019271135
-34945.2429451048 51761.7800273001
-49629.1840448976 66640.2360890061
90154.491411522 41810.6949422508
-61870.9271308035 -90390.1384677738
-77690.9604668617 23748.2470460236
-68844.6266576648 41581.1123326421
29063.8249833137 -49950.8230946958
-73922.5075114518 6395.14490030706
62224.9817941338 -1177.85013280809
-25170.7755960524 -17318.2396218181
-21676.5414923429 -6688.62704187632
-34473.0465207249 -51869.2877609283
98149.0395031869 82647.4491506815
-86351.4944445342 18261.9558181614
-50391.4042841643 73065.6689032912
-32853.7511639297 -29824.4453500956
48305.5407181382 -63717.4065224826
95110.695855692 -50805.9023413807
38834.7409199923 -53714.6216258407
-79251.5282984823 -1287.38768398762
-37419.5438809693 79194.6051176637
41372.676147148 -94267.2640550882
-43728.4463085234 -80034.0607296675
-50699.3119604886 63372.2292259336
20126.9114855677 73503.1317919493
-89479.3713930994 -42911.5712177008
-85189.2817299813 63064.149627462
-62553.2345380634 35469.0105654299
82707.2421088815 85816.3938391954
-5117.79035441577 -3392.39737950265
-79195.2174622566 81077.2050637752
18544.1708657891 -22841.4736222476
-16334.2892192304 76928.461715579
-20025.9426608682 51794.3871207535
-49999.2253258824 57342.3479218036
94851.0045185685 -15658.5406977683
-6153.98031659424 -22091.2451855838
6691.04959815741 -8312.3249001801
99238.070519641 38484.4297543168
-17193.0913347751 -88266.8389938772
-45958.9143283665 -16461.5359622985
70084.1301120818 30090.4313102365
28758.3936937153 20459.1415822506
42344.1685736179 -46685.5811420828
-31885.2079100907 -30894.3226933479
-91662.8367267549 26198.4428856522
74063.2260218263 17213.8572670519
98781.0524646193 25210.8616754413
-43737.5846784562 95302.5110531598
-84704.5220900327 9266.27526059747
86765.8329661936 -99229.2657494545
-14304.3198622763 53135.7172410935
29076.0388132185 -37791.3535572588
75271.5095877647 -75853.2373700291
79687.5451691449 2296.08402587473
-38627.9258411378 -34145.8633542061
-41497.246036306 30997.8447854519
-59261.1950356513 -21220.0552690774
-27973.3426868916 -54921.8408297747
-4067.14673154056 -44403.3683277667
66400.1198951155 -74979.2999587953
-26810.3228881955 79498.6786786467
11302.6255276054 19929.6941049397
58529.7002922744 28143.3850992471
23933.8185172528 -48992.6892798394
-17259.0496949852 -77735.0840624422
-47291.1078948528 85256.5879002213
-74584.7660116851 51931.7463040352
55411.0773373395 46946.4143738151
21923.597715795 45434.9247273058
-47828.1480725855 -96050.5046881735
19751.8934961408 -52023.3831834048
-55433.5945285857 -83587.7466015518
-99253.6233738065 -78898.2916623354
-42507.2524696589 92584.9048420787
-64585.2320361882 -16079.0553782135
-64603.7142723799 -17451.4435231686
-44460.9015248716 -34147.3820619285
95968.2789165527 -57507.9462025315
-17880.9618577361 -35282.768914476
23308.2837425172 61457.7057771385
17553.0469045043 22832.8284807503
96881.4554624259 71257.494809106
-48848.5360052437 -489.282514899969
-37447.6257245988 64249.047730118
-2126.68515741825 29938.3829347789
-90775.9974244982 38448.594789952
-77682.0719242096 -23791.1209929734
-88197.7668497711 61760.4810278863
-74079.4269833714 -27883.4087774158
89854.7950200737 -61253.5670399666
43550.638994202 94001.9222907722
86118.0968116969 20217.6150865853
-21540.9948956221 12849.2709249258
-3538.79970498383 -14628.3749025315
25681.9432601333 81620.0382076204
78942.887019366 -43866.3722015917
74731.6277120262 60412.3798198998
-38842.9161626846 4923.11893031001
19467.0512340963 -64877.8946138918
55652.3582432419 21812.3016878963
14677.1207917482 13319.3671237677
98580.9128731489 -57661.4830177277
-31443.0472441018 34101.7712373286
-88450.5616035312 47977.0805221051
-13485.1667098701 -87744.9862193316
-97149.3477467448 13300.6368298084
-75943.3504659683 -33401.4276508242
1612.9597555846 26262.5967152417
-19251.8307361752 -65131.8388525397
94.4945029914379 -58959.7510639578
95144.5809099823 -26992.3381507397
-79868.9713701606 33777.8578512371
32468.7220621854 -42506.7106727511
905.521865934134 12573.7273134291
-35037.4978035688 -73862.5454716384
-53156.2279444188 -61492.3420362175
-2604.90733198822 18292.4880180508
-47627.6932284236 57465.472817421
-46158.2972668111 53905.4792374372
-8409.73760932684 91114.8289218545
-55622.4640458822 46711.3894876093
-96985.0613735616 -29358.1394478679
24953.1264416873 -34657.198516652
85802.7431648225 81568.5946494341
-86597.985913977 -38186.5189410746
-44609.4636805356 -88196.7519875616
55488.0201816559 43154.901266098
-42837.080033496 -65349.886752665
-52260.1026110351 -93183.5900060833
44263.2060497999 -75842.9798297584
13558.5227049887 95909.6610546112
4151.36869996786 93851.0904088616
-84183.738194406 -33473.2587914914
29478.9320789278 -41654.1970800608
142.570119351149 -60074.4584575295
81007.1743559092 -44970.024144277
35706.2935829163 8670.08189670742
-20883.3243697882 54521.7739418149
-76008.0565698445 97260.3404894471
99114.4835483283 92749.6803924441
80394.8686923832 42962.781060487
-30059.2450425029 -80161.4442374557
38966.3894660771 78252.134565264
-19896.271917969 10945.8711463958
-32510.1174879819 -68720.4669229686
74874.8974408954 -6860.37391424179
-86892.0826818794 -55462.3658768833
35945.1100695878 62252.6146937162
-6868.40256676078 -99636.1897327006
41089.2012529075 -91828.3934704959
-7877.89728492498 -62265.0668025017
14231.6870391369 6839.23633769155
-71505.1621664315 15068.1075174361
-88369.9201978743 -81189.7503677756
83881.7832991481 -43792.4630474299
-95115.5440416187 87391.0880181938
-82569.4790109992 28237.1232751757
6734.58832316101 83913.7657079846
-65395.7230970263 2558.47461521626
23391.4703130722 25196.9655510038
25900.3645740449 12847.1728879958
-82349.7977107763 -30016.1065068096
65820.5351792276 99317.1863723546
-426.863087341189 -26132.7417567372
71604.4261585921 -82273.6620903015
50450.235651806 -10146.1013313383
-18729.4144649059 20669.0580584109
50849.0275591612 -96096.0529278964
-85286.5863125771 -88732.930039987
-43483.6447704583 -4700.15113241971
4849.08041544259 -78013.976989314
30390.7377179712 5869.0988458693
45456.1027232558 61055.3970560431
11874.4311854243 58609.9470034242
43416.4123144001 97904.0766134858
39793.7969304621 68412.0474848896
-45076.7053756863 13120.9035869688
54870.5386463553 -96910.3671144694
-76478.9319131523 -20781.1407279223
70541.1250703037 -13046.8124058098
40244.941227138 -52377.2918619215
75774.0214001387 25484.2004738748
15067.7998084575 72549.054492265
89806.3133936375 97643.9788937569
-36431.7594096065 -56432.1658574045
-44418.9637433738 18925.0106923282
-36583.3612158895 82814.2784535885
97942.3933196813 71625.7887892425
68069.4699753076 70586.7233220488
30142.0407835394 51060.675829649
20857.6070144773 67425.5416728556
-41479.4305805117 61042.08487086
-82630.9248805046 -13926.495751366
-80409.458745271 -62772.7068495005
57100.5146019161 98491.9020440429
-28870.3369908035 76556.6893387586
-72040.3135288507 -93441.9575612992
70997.0569238067 71957.5076829642
-97000.2261456102 -6024.90738965571
95075.8274644613 66682.0582002401
-3959.79471504688 -94399.4023371488
61700.5782201886 23727.9237713665
94886.4453472197 -32711.6147149354
-25717.9223001003 35945.6310980022
-10539.5829305053 7051.15576274693
45905.2238613367 4164.76144455373
-30434.878077358 54858.703026548
-56833.7561096996 -79237.6407887787
-72111.3268751651 56646.2359391153
46385.7691269368 72918.0788155645
56015.820754692 -15452.4154961109
-38180.5905606598 11656.2470793724
-95561.9442742318 10963.0849678069
-70499.8293891549 -87978.2275296748
66441.9803768396 65071.5186726302
-59752.9411315918 86544.9254401028
22131.225373596 84556.8702556193
94197.2866654396 -48111.6973794997
-95536.3819841295 93545.9515545517
49144.6882952005 50291.2708092481
-63661.6717558354 90117.1987876296
52751.0673273355 78727.5680340827
21665.6709555537 39150.0384546816
95810.1968280971 -67875.5380213261
99809.8475858569 68432.5551614165
-30185.0952673703 -30352.5975905359
-10457.4922472239 -88123.5641892999
-37115.7710906118 37874.6386617422
65172.4189985543 -59456.585906446
929.482141509652 22672.279831022
-6188.82854469121 78946.3427849114
-31936.6287905723 72118.5889095068
76208.0114334822 -40697.2318422049
49673.829972744 79721.2783247232
-22525.247791782 18188.3264798671
-84483.4092538804 27147.0578853041
22204.0270455182 39465.5027426779
63039.4484847784 46300.3564625978
-3068.63388977945 9393.40502955019
-35389.8309636861 -53799.913963303
-58316.768752411 -85374.2390871048
54985.2194264531 77965.0746844709
17834.8925895989 -58605.3763981909
79845.5814830959 4641.64358563721
-11966.1378674209 37667.6796004176
-43742.992170155 -4930.5128864944
-51530.4885804653 -30496.2266702205
18159.5074944198 -70876.0435227305
-87107.1175672114 -83722.5914932787
-99971.4469537139 38270.3847717494
-94333.5539661348 -26950.8966710418
70533.3391204476 11420.7667764276
-48752.2082868963 61333.2935608923
-65872.594807297 76500.8129645139
-36022.1750568599 -68774.6628187597
-29690.6715724617 75542.6962859929
15433.7899759412 60331.2871418893
99505.8455970138 14771.1069323123
25092.9313711822 -54213.2190894336
29697.7104153484 -13589.3760249019
2258.44494998455 24283.4098637104
-59290.5358411372 82813.7054108083
-30027.5418907404 94023.4588924795
-53685.6519058347 -46669.2977119237
7272.25709706545 17148.0513643473
3178.97479981184 -95716.858888045
81767.3698533326 72108.8803373277
21356.2591001391 -96095.3438188881
67944.3851113319 37198.6246667802
86889.3663398921 52313.7222975492
-40428.6654666066 -14362.1017225087
-44317.3928651959 98754.905955866
-92292.7998937666 -79956.9950439036
-27850.7455252111 83409.8950959742
-26203.3967766911 21867.9656740278
-61884.6585042775 31742.0419305563
-97201.916621998 27907.1581549942
11990.8726774156 31734.8548676819
-1138.91223445535 -33222.648082301
91090.4022864997 60896.5063001961
63662.4102015048 -52323.3802057803
-70992.1109024435 -51756.7361705005
8974.26181472838 45464.0381038189
-16793.2155542076 88327.6457432657
3330.87416365743 -35736.6114854813
94386.9306705892 71659.7674880177
-24436.5815073252 24745.334777981
-20690.8421590924 82592.380605638
88111.7641925812 80535.9134916216
97339.9374168366 -87439.4228681922
67250.1480206847 57726.802257821
-41245.8230741322 -16096.8133248389
63381.9170296192 -86863.0881421268
-45957.805076614 28803.5665638745
73005.5827181786 2684.03966911137
17326.7589416355 -51997.4693655968
5561.22926063836 31567.6992293447
6098.00051897764 56332.5873576105
29069.3132206798 -52016.580523923
-8120.05521729589 -35796.2328009307
4713.38396891952 -15127.4831965566
-9329.01664637029 -55491.1992512643
-24235.3545036167 39182.5752332807
46415.1982218027 97281.2167368829
7463.49557302892 -36346.3531713933
-82985.0040841848 80511.6929113865
-96931.1201479286 50737.3019587249
-42604.1987724602 -19444.6376990527
4312.30631656945 72051.363484934
21497.3395224661 -29036.2176951021
71980.7710498571 -69514.1587872058
-80312.3616613448 -57207.1465197951
-7455.4733466357 71247.2442071885
92274.4374256581 -43478.3211443573
-63130.3404457867 -16561.0012132674
77122.5094795227 19285.2900829166
16438.2683113217 -72708.3399426192
70354.15712744 -40473.1024987996
-30136.6887055337 -82414.3124278635
10712.3881112784 34849.4322504848
18368.9306490123 32628.9777178317
-13097.3197054118 -97480.6072190404
-9708.51005986333 -66928.1410984695
-26432.8727032989 33436.2614899874
-72834.8639328033 -26869.9740059674
-63602.8126813471 68876.6857609153
-36216.5608908981 -81644.3724557757
-55677.5088887662 -62391.7162418365
3412.83264569938 -1919.36758346856
96579.3675277382 63461.8731215596
-58225.7117144763 99107.2909440845
54078.6565281451 1808.69717150927
81384.6678007394 75820.8023849875
-96124.8872801661 60722.3009690642
-46625.7724910975 59106.8158857524
8888.11787590384 45919.0636407584
32065.6788535416 -15363.0973771214
78867.8851444274 57208.6765430868
58792.871562764 864.267721772194
83651.8356110901 99297.4705528468
-53040.3350945562 95093.6745386571
67757.9015493393 -37003.7294458598
31101.0406818241 -49825.3074474633
-57630.1816385239 63528.515631333
-13177.4579174817 -74715.0929179043
-24673.196207732 -92987.2336331755
66586.4747017622 -64041.2490349263
-41609.995579347 43143.4866506606
22449.0208551288 -27048.5478918999
2503.05971130729 89843.982597813
51032.1238543838 -24303.7472944707
-16941.1555398256 -89480.6252326816
8480.62792792916 -75406.8451933563
51861.7892172188 -88544.6741245687
40420.4687103629 41344.3151861429
20172.9941181839 -96024.3203211576
-70668.1445706636 -90490.2172274888
-1723.1029458344 33813.1351862103
-42862.3208776116 45608.3809025586
-92911.389702931 -19514.4782308489
-48803.4315872937 11833.5004430264
43612.6957647502 24716.476816684
88148.5379301012 -78530.2958916873
6338.86093273759 -25952.4822700769
60725.8997391909 -78212.9338011146
-2455.87029494345 -34215.2299825102
11710.8414880931 -21023.1927689165
71929.7840725631 -69396.8593608588
-22583.4406446666 75213.8422802091
80272.6412657648 44068.3804452419
-61633.0984979868 -7177.28221789002
84848.2397384942 -2794.48018409312
-41576.1989075691 532.511109486222
62774.4929399341 77141.8402437121
7837.44161017239 89775.4976525903
60775.0889845192 20976.7109714448
72645.5073338002 -56451.5186008066
45581.5623514354 -12959.8637577146
86662.3006295413 -62953.1755577773
-5427.724448964 -22586.2064398825
47340.1277791709 88466.5015619248
94605.8421395719 73924.9592181295
24248.6358154565 -19508.4678009152
-44123.6070357263 -8979.59335707128
-71528.8504958153 91859.6467003226
-95047.3282020539 64246.4503645897
-16173.3929533511 73959.2490717769
-58201.1997234076 21254.5815855265
14818.8275750726 73650.3844615072
2445.19268162549 40284.6377808601
89227.8007231653 80007.4088852853
-98061.1314531416 -42734.1180853546
-74624.662194401 -51448.5615305603
-602.862145751715 -99858.9743860066
45795.8932965994 87717.924406752
-16338.6802654713 60960.1821750402
39410.852920264 -3912.757569924
-6475.27808323503 -24691.0750400275
-39379.67880629 76812.6936163753
97579.9364037812 -4478.88672351837
-37308.7468091398 63190.6869355589
-77751.3112872839 -74131.8998858333
28909.5279760659 -71087.5445976853
1606.4531635493 -38643.6215601861
-17845.9888789803 73943.7817130238
16768.8420508057 31900.2573378384
-37099.1161093116 15247.0511384308
-125.460606068373 -36306.4223434776
75509.1291386634 39562.3228978366
8545.61682790518 80241.8667357415
-66014.4131630659 23004.1940230876
97314.5685624331 81965.6163454056
15497.7613594383 -18356.4304374158
89585.8725067228 -18791.958829388
-36511.2216211855 -29268.0647689849
96383.3826128393 -98761.9740422815
87149.9434579164 17262.1863428503
-13723.7987481058 73763.1240393966
-47938.6553168297 -1388.51664960384
26879.9138721079 -34512.2917555273
-6925.1867942512 -1625.30429661274
-42903.8217756897 11723.9682469517
-85787.8799550235 -49563.8001710176
93240.7322339714 11157.8624695539
-64063.3522998542 62309.1647867113
6885.17219386995 -26293.684495613
-10697.416216135 50181.3689246774
-41427.1040819585 23397.1091918647
-32263.6954020709 15644.0381892025
38035.8143243939 47810.2610912174
-71103.1330749393 50777.3458492011
42030.9632085264 55646.9948031008
-6470.97821347415 50803.5326376557
10613.5913636535 2777.279028669
-17371.8542791903 15348.4449721873
74662.2002217919 -4577.2516168654
-67671.3078282773 -90530.2709434181
-97515.6843196601 -44154.436327517
24866.8732587248 -67867.7885793149
-10186.0224734992 35328.9631661028
70537.8123559058 70218.7981456518
-14671.9455718994 -93337.2154831886
-56146.5993989259 -14328.2308708876
-38002.5113467127 -10267.227422446
-78034.3543272465 -42484.0404652059
27166.8822970241 -75848.6731909215
-10498.7506289035 -42255.8411490172
13390.3917856514 -81042.1663336456
5063.71525116265 -50534.0584088117
-34185.1366218179 -24661.095160991
-59299.1717159748 88978.3149119467
-95734.3241665512 -25343.5902763158
85448.0860289186 -60283.2557633519
-87798.6754756421 -16176.5436641872
20677.329134196 -40981.8812739104
62063.5683648288 58418.1779529899
61726.1353414506 -79194.2995041609
15371.6430999339 6435.09570509195
15187.163092196 87134.4006620347
76378.0284672976 6996.35702185333
-10168.0295541883 -61731.6795978695
-75460.2181259543 -69083.5917834193
91383.6787920445 -80971.2833259255
23234.806349501 -26652.4130944163
-40558.9487403631 -86139.6555788815
63360.7497438788 44247.9661665857
-72109.9816262722 -97654.0767587721
43922.6904883981 50556.8342283368
-95993.9350839704 15116.4395734668
-5313.59794549644 43565.5607376248
-50032.7934511006 29103.2198350877
-14015.5776403844 5461.64060942829
-8055.61747401953 66731.7614424974
16197.2703412175 -86878.0005723238
45386.9635704905 98536.6263892502
-21390.3623167425 2295.20411230624
-24664.5849663764 45060.1696502417
-26227.0407751203 -68730.0589401275
17959.2401720583 66640.7423559576
-14349.851757288 99974.135030061
86058.6063470691 -85211.6261608899
-34233.3827167749 70172.4772341549
22960.3989515454 32322.9378089309
-69753.343379125 -61160.4518722743
55339.6843373775 28161.817509681
63867.0685235411 -3624.8926538974
2771.88909240067 -13097.5258536637
-31671.3032312691 -54055.1706682891
-24485.692800954 74487.006990239
45239.1786966473 34138.4894214571
-17222.7415721864 -34449.8102553189
-5652.11432985961 10395.7199957222
72440.4798354954 26696.2830442935
69182.133115828 9688.73840756714
-58518.8819561154 -63353.2248903066
429.937383159995 91018.0899780244
-5774.5314668864 -3005.12574613094
-73403.2440930605 45049.446169287
31740.7605238259 -82269.7415482253
51736.5427687764 67043.8943896443
-94747.3572567105 -19962.7939611673
25041.8532639742 -93118.1749794632
79838.7558665127 52663.5852176696
-79067.9497644305 -47462.9449658096
-17988.5330144316 18343.4258215129
-10104.091418907 62961.1531272531
51882.0969387889 -83462.9732184112
18986.2139988691 -39141.8646089733
33400.0585135072 19113.9268223196
40765.8542040735 -82378.3230502158
33851.5690062195 -62342.0296236873
50844.7142317891 43234.5943991095
-62038.9294810593 56889.7554185241
92192.8402967751 -77815.4752682894
-65224.6717363596 -8969.86103616655
-9746.72506563365 -69352.4577189237
-92361.1809499562 -19034.6724353731
92919.5086006075 -72722.2464978695
9320.5789104104 -81132.1392655373
4767.93921552598 -79592.7611645311
-7331.19286596775 -53669.1487766802
73398.8734893501 15801.9890077412
30480.3041741252 58129.0543079376
39040.2777586132 54723.2918441296
61770.5507203937 63297.2553838044
-97205.395437777 17097.6992230862
32875.6677452475 -38255.4541807622
41811.6056360304 -97119.0810669214
42514.9116665125 40879.51076217
-12243.5393743217 -83511.5988738835
-23290.7476834953 56924.2293946445
95683.8658545166 57163.5450702161
-7524.89757724106 24393.2184297591
16217.094566673 -47958.5953988135
18941.2937499583 -34217.8959865123
97196.9603095204 -72974.5178483427
5619.34034340084 -83236.8049304932
-89581.1535418034 82620.0692914426
-6293.6526723206 -23244.4132212549
36904.7557003796 71615.432202816
-73268.7335461378 18622.7815691382
-80306.521942839 6338.55210617185
-97694.5431903005 80738.2869068533
78787.3829714954 24435.6781709939
-20552.6663456112 72910.6277227402
-5253.3227019012 -83687.8187023103
77512.0967067778 -60650.6430543959
-42903.814278543 39577.2880408913
12040.8717077225 -26952.9034383595
89736.1026145518 81262.2503377497
85956.2750905752 16341.1913905293
51339.5451940596 88027.6145879179
-85903.5680536181 25153.0838664621
-31718.4553481638 -96594.1789094359
65017.5828486681 -80580.963473767
37110.6912381947 14022.5405804813
-58942.496497184 -42045.359313488
83056.9158773869 -37351.2149788439
76978.7156023085 62721.943622455
-8882.72160664201 89003.3686067909
83409.8832216114 12791.9306047261
-25959.892757237 -76715.4116649181
-75026.3836234808 52100.9740419686
29662.7400442958 17622.4979571998
18462.2483793646 -34349.5947308838
-30393.6399053782 8271.98373153806
39600.675413385 -3229.32619601488
-47083.4852196276 -48254.3821446598
27891.3393616676 -18286.9297452271
97848.5073894262 -74215.7059255987
-39108.3832364529 60551.76272057
-18015.6587157398 74564.1950517893
21607.0576105267 91368.1478239596
99783.2033783197 47725.1576725394
-69340.8087361604 21636.6004664451
-79357.1383692324 43360.4463934898
61915.0001555681 82046.9912141562
-68988.3182756603 59062.5945944339
-19243.6662968248 -98923.0873528868
-46611.6868890822 69487.9043381661
-22906.0110170394 74245.5963045359
42636.2376660109 -3901.70211903751
34891.7047958821 -91626.9453242421
50518.291676417 29155.6999087334
-57263.7476027012 16279.0065165609
69243.494188413 68146.7679329216
88507.1168188006 47527.5868549943
-35856.3523739576 91346.4397192001
-45819.8204170913 12629.9896743149
-69254.3200217187 -22750.7531177253
47179.9176651984 15782.8558702022
15680.8686442673 89804.0860425681
97204.0315158665 78466.7440224439
-22838.2300585508 -91844.5997871459
53858.3585526794 -62787.6404672861
21793.8406392932 -65123.2639793307
-22529.423609376 -56606.9451160729
-45929.9195557833 -2791.71438887715
5351.61909647286 -33168.7668338418
82875.2394299954 71438.7822896242
479.107676073909 -24966.980330646
70620.3261390328 -92927.8813768178
-46465.0352019817 93050.0170215964
87888.3156459779 -43057.6615966856
45361.3583464175 82413.3173562586
-15975.9421367198 4926.70759558678
6557.58436769247 -30600.8145213127
9623.12277406454 -10000.1844577491
-9426.69990472496 -26459.1545332223
12722.1996430308 77022.6443186402
91420.9062233567 88027.974171564
-97222.717711702 -25401.3333003968
-18839.03616108 62984.84406434
39637.2304297984 37585.0181095302
72003.2164826989 -65848.8641027361
-85136.2608373165 59094.1798873246
-29637.9098203033 72401.6460590065
91471.7476349324 -88480.3239256144
-10357.2018444538 243.277056142688
-68039.1549598426 85507.2523932904
-37775.1971594989 13343.5712195933
-5011.36188395321 -16906.3697569072
-82124.0576449782 81609.4579640776
-10384.7843129188 82192.752789706
-97476.8585991114 -38221.0730109364
52527.4764280766 97066.195262596
-30602.8635241091 69315.4882173985
92808.6776286364 -34736.9319293648
-67685.3323820978 17776.0374266654
-919.429352506995 -77686.4024344832
91325.6961386651 -7892.51714013517
-30943.2600159198 -78159.8452478647
18724.7153371572 47548.8130468875
-8239.64504525065 31231.2344554812
-2053.64101566374 -52979.0508560836
37452.3934908211 79931.3877243549
71281.4126629382 58795.7280222327
-18732.65565373 -72648.5450286418
41234.8771002144 -38605.9066280723
-31671.7823967338 61908.7540544569
44658.7194688618 -85843.5771428049
19054.7535661608 -59543.578652665
22162.7263352275 5944.14994120598
28708.1746384501 -32994.0238036215
90758.3153340966 62101.8956881016
-72491.498850286 1911.51509061456
5599.57516379654 -41835.9959032387
-74328.7262506783 -57425.1879937947
63095.9569010884 42382.7053513378
-71779.9923382699 -60199.7758261859
-72381.4592696726 -98549.1905827075
24905.4696410894 35125.2577267587
38903.5356231034 -43634.1173015535
-91072.8916525841 68325.9724639356
-59735.8451690525 76414.8832298815
-27504.2942725122 69696.7755910009
78971.1715653539 11367.0201972127
-55797.0598340034 58513.7306246907
-97348.0070009828 -70440.7746437937
-52781.8278875202 44968.7263928354
-5373.03369492292 59509.2713367194
66810.612892732 -2864.28560502827
-52563.568810001 78741.6906096041
86142.2574147582 -66844.7694741189
8869.91587467492 -10680.9976976365
-71574.3240900338 25063.4079799056
-15030.7673029602 75494.9380643666
-83405.8444015682 -65643.3366239071
-21428.9918541908 33632.9942103475
-99122.0744326711 34068.1558009237
-94247.127044946 85019.0634839237
98119.6842156351 -32103.6690846086
-87629.3281558901 -6393.79904605448
-63214.6842777729 24629.2494237423
38584.6045333892 -83304.934296757
-9717.68544986844 -73380.0469432026
-25061.2618401647 -18992.1204000711
35581.9773394614 49689.2975643277
-96651.6844928265 75397.0731049776
-62708.8623121381 -71565.9370180219
57849.6349044144 -8575.77589340508
17909.0399760753 -29281.4977001399
-46191.9527035207 48238.79734613
-5291.48643836379 -46924.266172573
-33686.7772508413 -56104.2939778417
76720.0365196913 -22196.9291567802
69822.7435350418 -28510.2196503431
26612.0451968163 10938.7584030628
90658.4146432579 89885.0166238844
-82673.9389915019 46167.2572419047
32173.7518068403 -79063.014825806
19796.4760474861 -79558.1399463117
-94967.3747178167 -36643.034266308
-11593.0805914104 38148.5103629529
-12079.1722554713 -57869.4899566472
49063.2976870984 10063.3959751576
-1250.57538971305 33642.0133709908
68900.9045250714 -60646.3385745883
-53569.7963554412 26926.4504313469
95554.1238654405 -7153.39807793498
36266.7585723102 1642.30209775269
-32055.4887875915 9107.02357068658
5622.64383770525 -51111.9107715786
23243.5869053006 91092.3764575273
51593.5755800456 -71322.5069921464
-49028.8170520216 90580.8318872005
-18950.768886134 25341.7910542339
41548.1368545443 67232.9552005976
91666.8911464512 17226.9419301301
-6597.93033264577 29715.7666645944
-84294.5845331997 -98007.9857632518
56222.4353197962 56552.6658203453
-14944.1481567919 45145.2471781522
65886.4445984364 15458.3119787276
-26222.052751109 93204.9661874771
-58006.3425004482 -87671.6456841677
63129.8367865384 53187.2090883553
-40290.5373834074 -93122.6348504424
277.485186234117 31715.6703211367
-35492.984065786 30343.1037813425
50326.6516141593 38264.6946702152
-65707.986894995 -84869.9222318828
-27048.8287787884 -67515.7397519797
-75693.8450038433 -53778.4235551953
-11913.7643370777 6653.45950983465
-27734.187245369 -41066.1057103425
95714.0708342195 -67283.1856645644
58431.2801249325 -12147.676711902
44642.7026297897 79107.1949992329
-14580.2463870496 30048.4394654632
23209.4119302928 -12990.07399939
25996.8433063477 -8002.11392343044
-54252.6465840638 25301.6380593181
-8378.89681570232 -31121.432967484
-37488.5711353272 26447.2365379333
85536.4562943578 53741.5729835629
-15889.2971463501 -92415.1188228279
-10628.368658945 -27077.4338860065
-12112.5863399357 38647.594768554
25177.769176662 47736.776387319
-35736.9482517242 5005.25250099599
1783.63798186183 -12036.3804046065
60777.5661163032 -37896.928191185
49144.3665232509 58587.4818731099
-9317.84617714584 7155.19855730236
-62568.4249680489 -48867.7354063839
85295.8194445819 -20426.9094392657
49729.2356565595 -9874.39649179578
-17318.7985550612 27686.9535911828
-90919.5936284959 -56985.3728637099
51866.2059679627 83498.8992195576
5199.91768524051 -15397.1068561077
-50670.3264545649 -19773.5498659313
-41397.9991339147 48688.1188116968
-68239.4490111619 929.201766848564
-34734.2440392822 73763.9430444688
57915.4889564961 -72871.2654206902
66132.2746891528 -98418.9750626683
82696.0513368249 27047.6687233895
67220.9142241627 -15948.8809294999
48042.28679277 78238.3089419454
13055.0572648644 64056.9530893117
36408.9420065284 58366.8479230255
411.473913118243 93118.5407098383
80962.2566215694 76903.0116032809
-7225.73651000857 66918.9577456564
-5517.05369725823 16193.2699847966
70202.2317796946 -19546.7966608703
73084.2873919755 -36646.714899689
84514.4147519022 -95986.6688586771
-25462.9026167095 68730.7444401085
71061.4984855056 -68679.3166678399
-89835.0375238806 21548.0523183942
-74093.5414098203 -67431.3080962747
-88489.1286026686 -51805.9783615172
-80613.5900318623 -68765.2369961143
60763.6432163417 85116.521269083
-44566.0013705492 80085.9645474702
-74821.7404820025 -11324.6905617416
56623.6464772373 -27628.556266427
-58591.4281196892 46488.8788294047
20954.8566956073 2191.71359203756
-12596.1197074503 -57808.6034394801
71340.8274110407 83277.9522053897
29709.696630016 83516.7917888612
76456.0248702765 -25434.9187016487
-35388.3565869182 62769.3872898817
-35311.0837284476 37893.9480520785
19995.9732592106 94863.6321350932
-44729.6354919672 -20871.3128231466
-50117.2560732812 10637.6616284251
-26708.4934283048 -68802.2498041391
33973.7812057137 -35606.3710059971
-23289.0495099127 28783.471789211
-23781.4838532358 -58849.021140486
67779.6223200858 -5730.86654767394
-30820.4678352922 64493.5698248446
-1724.95376318693 34506.5992791206
-4153.98995392025 23064.7709686309
61734.8435800523 -78825.5101069808
-38376.7857216299 -56762.2381728142
-48027.0186904818 49715.8524114639
17474.002065137 -96878.995327279
-34231.8513896316 88836.6864994168
11946.7234704643 -64555.0640299916
73569.8303207755 43803.8658816367
8495.53016014397 -81806.9544620812
-46144.9296213686 -22135.4193519801
-35902.4199657142 43151.2588169426
-54320.7574635744 -44819.565070793
37879.1668917984 78590.3124604374
-42177.5136142969 -64052.8709627688
80706.8344671279 80356.5304726362
-46756.8500433117 59989.4643761218
37369.3776316941 71876.0775402188
-67185.2956991643 -11094.9840396643
61124.583426863 6285.5645082891
76181.9437611848 -9093.25811080635
29821.0050910711 2335.23002825677
-55016.907164827 -75016.9628765434
-8402.62300334871 -64905.0896987319
-54225.458856672 -65439.8792423308
11097.9666467756 -78687.0592739433
-41684.9951259792 -47876.4566127211
-5838.85940723121 -97052.2594638169
8669.97530683875 -84556.0571178794
-71449.04313609 50155.5648632348
-50910.9717793763 79327.6073876768
-68208.0612983555 -94549.2703001946
43061.6427212954 -75498.3903840184
-64465.6110089272 66508.4552951157
